2,2,1,2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
2,2,1,2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
2,2,1,2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
2,2,1,2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,2,1,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,2,1,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,2,1,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,2,1,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,2,1,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,2,1,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,2,1,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,2,1,2,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,2,1,2,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,2,1,2,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,1,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0
3,3,2,2,2,2,2,2,2,1,1,1,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,1,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,1,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,1,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,3,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,4,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,1
3,5,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,1,1
3,5,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,1,1
3,5,2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,1,1
3,5,2,2,2,3,2,2,2,1,1,2,0,0,0,1,0,0,1,1
3,5,2,2,2,3,2,2,2,1,1,2,0,0,0,1,0,0,1,1
3,5,2,2,2,3,2,2,2,1,1,2,0,0,0,1,0,0,1,1
3,5,2,2,2,3,2,2,2,1,1,2,0,0,0,1,0,1,1,1
3,5,2,2,2,3,2,2,2,1,1,2,0,0,0,1,0,1,1,1
3,5,2,2,2,3,2,2,2,1,1,2,0,0,0,1,0,1,1,1
3,5,2,2,2,3,2,2,2,1,1,2,0,0,0,1,0,1,1,1
4,5,2,2,3,3,2,2,2,1,1,2,0,0,0,1,1,1,1,1
4,5,2,2,3,3,2,2,2,1,1,2,0,0,0,1,1,1,1,1
4,5,2,2,3,3,2,2,2,1,1,2,0,0,0,1,1,1,1,1
4,5,2,2,3,3,2,2,2,1,1,2,0,0,0,1,1,1,1,1
4,5,2,2,3,3,2,2,2,1,1,2,0,0,0,1,1,1,1,1
4,5,2,2,3,3,2,2,2,1,1,2,0,0,0,1,1,1,1,1
4,5,2,2,3,3,2,2,2,1,1,2,0,0,0,1,1,1,1,1
4,5,2,3,3,3,2,2,2,1,1,2,0,0,1,1,1,1,1,1
4,5,2,3,3,3,2,2,2,1,1,2,0,0,1,1,1,1,1,1
4,5,2,3,3,3,2,2,2,1,1,2,0,0,1,1,1,1,1,1
4,5,2,3,3,3,2,2,2,1,1,2,0,1,1,1,1,1,1,1
4,5,2,3,3,3,2,2,2,1,1,2,0,1,1,1,1,1,1,1
4,5,2,3,3,3,2,2,2,1,1,2,0,1,1,1,1,1,1,1
4,5,2,3,3,3,2,2,2,1,1,2,0,1,1,1,1,1,1,1
4,5,3,3,3,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1
4,5,3,3,3,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1
4,5,3,3,3,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1
4,5,3,3,3,3,2,2,2,1,1,3,1,1,1,1,1,1,1,1
4,5,3,3,3,3,2,2,2,1,1,3,1,1,1,1,1,1,1,1
4,5,3,3,3,3,2,2,2,1,1,3,1,1,1,1,1,1,1,1
4,5,3,3,3,3,2,2,2,1,1,3,1,1,1,1,1,1,1,1
4,6,3,3,3,3,2,2,2,1,2,3,1,1,1,1,1,1,1,1
4,6,3,3,3,3,2,2,2,1,2,3,1,1,1,1,1,1,1,1
4,6,3,3,3,3,2,2,2,1,2,3,1,1,1,1,1,1,1,1
4,6,3,3,3,3,2,2,2,1,2,3,1,1,1,1,1,1,1,1
4,6,3,3,3,3,2,2,2,2,2,3,1,1,1,1,1,1,1,1
4,6,3,3,3,3,2,2,2,2,2,3,1,1,1,1,1,1,1,1
4,6,3,3,3,3,2,2,2,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,3,2,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,3,2,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,3,2,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,3,2,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,3,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,3,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,3,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,3,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,3,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,3,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,6,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
5,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
6,7,4,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1
